companies._count,companies._start,companies._total,companies.values[0].emailDomains._total,companies.values[0].id,companies.values[0].locations._total,companies.values[0].locations.values[0].address.city,companies.values[0].locations.values[0].address.postalCode,companies.values[0].locations.values[0].address.street1,companies.values[0].locations.values[0].contactInfo.phone1,companies.values[0].locations.values[0].isActive,companies.values[0].locations.values[0].isHeadquarters,companies.values[0].name,companies.values[0].numFollowers,companies.values[0].websiteUrl
1,0,2,0,12362336,1,Northeim,37154,28 Am Münster,+49 555197600,True,True,KAPPUHNE SCHREIER HERBOTE,0,http://www.kappuhne-schreier-herbote.de
